Sale_Date,State,City,Car_Model,Car_Type,Unit_Price_Naira,Quantity,Discount_Percent,Revenue_Naira,Customer_Type,Delivery_Date,Delivery_Status,Delivery_Time_Hours,Warehouse,Driver,Car_Age,Region,Sales_Rep,Brand
2023-09-04,Osun,Ilesa,Tucson,Nigerian Used,6400000,1,3.25,6192000.0,Individual,2023-09-12,On-Time,31,Lagos,Emmanuel,9,South West,Emeka,Hyundai
2023-09-04,Lagos,Lekki,Corolla,Foreign Used,20142857,1,4.5,19236428.435,Individual,2023-09-08,On-Time,8,Lagos,Peter,6,South West,Ngozi,Toyota
2023-09-04,Lagos,Lekki,Corolla,Foreign Used,26714285,1,6.54,24967170.761,Individual,2023-09-05,On-Time,8,Lagos,Bright,4,South West,Bola,Toyota
2023-09-05,Imo,Okigwe,GLE 450,Foreign Used,36428571,2,5.22,69053999.1876,Individual,2023-09-08,On-Time,47,Lagos,Emmanuel,5,South East,Ade,Benz
2023-09-05,Lagos,Ikeja,Highlander,Foreign Used,13571428,1,3.09,13152070.8748,Individual,2023-09-13,On-Time,8,Lagos,Bright,8,South West,Ade,Toyota
2023-09-06,Imo,Orlu,Corolla,Nigerian Used,7000000,1,4.9,6657000.0,Individual,2023-09-15,On-Time,44,Lagos,David,9,South East,Uche,Toyota
2023-09-06,Lagos,Epe,CR-V,Foreign Used,28000000,3,4.5,80220000.0,Individual,2023-09-12,On-Time,11,Lagos,Segun,3,South West,Ngozi,Honda
2023-09-07,Benue,Makurdi,Corolla,Foreign Used,20142857,1,4.5,19236428.435,Individual,2023-09-15,Delayed,57,Lagos,Tayo,6,North,Sola,Toyota
2023-09-07,Benue,Katsina-Ala,Sonata,Nigerian Used,7800000,3,4.5,22347000.0,Individual,2023-09-13,Delayed,58,Lagos,Bright,13,North,Uche,Hyundai
2023-09-07,Katsina,Daura,Sorento,Foreign Used,8428571,1,8.62,7702028.179799999,Individual,2023-09-10,Delayed,86,Lagos,David,9,North,Funke,KIA
2023-09-07,Enugu,Nsukka,Santa Fe,Foreign Used,12000000,1,4.5,11460000.0,Individual,2023-09-16,On-Time,44,Lagos,Paul,7,South East,Chidi,Hyundai
2023-09-07,Oyo,Ibadan North,Highlander,Foreign Used,13571428,1,10.38,12162713.773599999,Individual,2023-09-08,On-Time,27,Lagos,Segun,8,South West,Ade,Toyota
2023-09-07,Osun,Ile-Ife,Highlander,Foreign Used,26714285,1,4.5,25512142.175,Individual,2023-09-14,On-Time,25,Lagos,Emmanuel,4,South West,Chidi,Toyota
2023-09-09,Kano,Wudil,Pilot,Nigerian Used,11100000,1,10.58,9925620.0,Individual,2023-09-12,Delayed,79,Lagos,David,6,North,Funke,Honda
2023-09-09,Lagos,Surulere,Rav4,Foreign Used,30000000,1,4.5,28650000.0,Individual,2023-09-13,On-Time,11,Lagos,Tayo,3,South West,Kemi,Toyota
2023-09-09,Bayelsa,Brass,Corolla,Nigerian Used,3250000,1,4.5,3103750.0,Individual,2023-09-13,On-Time,50,Lagos,Bright,14,South South,Bola,Toyota
2023-09-09,Osun,Ilesa,Tucson,Foreign Used,10000000,1,5.74,9426000.0,Individual,2023-09-18,On-Time,24,Lagos,Emmanuel,8,South West,Funke,Hyundai
2023-09-10,Anambra,Nnewi,Sonata,Nigerian Used,6900000,2,4.5,13179000.0,Individual,2023-09-14,On-Time,43,Lagos,Emmanuel,14,South East,Ade,Hyundai
2023-09-11,Lagos,Ajah,Tucson,Foreign Used,6000000,2,4.5,11460000.0,Individual,2023-09-12,On-Time,13,Lagos,Chuka,10,South West,Ngozi,Hyundai
2023-09-12,Katsina,Katsina City,Sonata,Nigerian Used,5500000,1,10.03,4948350.0,Individual,2023-09-21,Delayed,87,Lagos,Bright,11,North,Funke,Hyundai
2023-09-12,Rivers,Bonny,Highlander,Nigerian Used,4750000,1,5.28,4499200.0,Individual,2023-09-19,On-Time,49,Lagos,Tayo,12,South South,Emeka,Toyota
2023-09-13,Rivers,Port Harcourt,Elantra,Nigerian Used,8350000,1,4.2,7999300.0,Individual,2023-09-22,On-Time,50,Lagos,Tayo,6,South South,Tunde,Hyundai
2023-09-13,Imo,Owerri,Corolla,Foreign Used,16857142,1,6.68,15731084.9144,Individual,2023-09-16,On-Time,47,Lagos,Paul,7,South East,Bola,Toyota
2023-09-13,Lagos,Ikeja,E-Class,Foreign Used,15000000,1,4.5,14325000.0,Individual,2023-09-15,On-Time,9,Lagos,Peter,10,South West,Bola,Benz
2023-09-13,Ondo,Akure,Camry,Foreign Used,23428571,1,9.99,21088056.7571,Individual,2023-09-17,On-Time,33,Lagos,Emmanuel,5,South West,Emeka,Toyota
2023-09-14,Ondo,Ondo,Accord,Nigerian Used,5700000,2,5.95,10721700.0,Individual,2023-09-22,On-Time,34,Lagos,Paul,12,South West,Tunde,Honda
2023-09-14,Lagos,Surulere,Pilot,Nigerian Used,9300000,1,6.8,8667600.0,Individual,2023-09-18,On-Time,15,Lagos,Chuka,8,South West,Sola,Honda
2023-09-15,Lagos,Surulere,Camry,Nigerian Used,3250000,1,0.9,3220750.0,Individual,2023-09-16,On-Time,13,Lagos,Emmanuel,14,South West,Chidi,Toyota
2023-09-15,Bayelsa,Yenagoa,Sonata,Foreign Used,10000000,1,2.47,9753000.0,Individual,2023-09-21,Delayed,55,Lagos,Chuka,8,South South,Bola,Hyundai
2023-09-15,Lagos,Epe,Sonata,Foreign Used,28000000,1,3.46,27031200.0,Individual,2023-09-21,On-Time,15,Lagos,Mike,3,South West,Bola,Hyundai
2023-09-15,Enugu,Nsukka,Tucson,Foreign Used,10000000,1,4.5,9550000.0,Individual,2023-09-21,On-Time,48,Lagos,Mike,8,South East,Tunde,Hyundai
2023-09-16,Lagos,Ikorodu,Sonata,Foreign Used,23571428,2,11.71,41622427.5624,Individual,2023-09-19,On-Time,15,Lagos,Peter,8,South West,Sola,Hyundai
2023-09-16,Edo,Benin City,Corolla,Nigerian Used,8500000,1,5.97,7992550.0,Individual,2023-09-18,On-Time,33,Lagos,Segun,7,South South,Chidi,Toyota
2023-09-16,Lagos,Ikeja,Highlander,Foreign Used,26714285,1,8.61,24414185.0615,Individual,2023-09-21,On-Time,11,Lagos,Tayo,4,South West,Chidi,Toyota
2023-09-16,Lagos,Ikorodu,Accord,Foreign Used,10857142,1,1.42,10702970.5836,Individual,2023-09-18,On-Time,8,Lagos,Bright,9,South West,Chidi,Honda
2023-09-16,Lagos,Surulere,Civic,Foreign Used,13714285,1,4.5,13097142.174999999,Individual,2023-09-20,On-Time,13,Lagos,Segun,8,South West,Ngozi,Honda
2023-09-16,Oyo,Ogbomosho,Corolla,Nigerian Used,7000000,1,4.5,6685000.0,Individual,2023-09-20,On-Time,24,Lagos,Segun,9,South West,Ade,Toyota
2023-09-17,Ondo,Ondo,Accord,Foreign Used,25142857,1,5.67,23717257.0081,Individual,2023-09-21,On-Time,32,Lagos,John,4,South West,Ade,Honda
2023-09-17,Lagos,Surulere,Civic,Foreign Used,8000000,1,4.96,7603200.0,Individual,2023-09-26,On-Time,9,Lagos,Paul,10,South West,Chidi,Honda
2023-09-17,Ogun,Ijebu-Ode,Camry,Foreign Used,26714285,1,2.39,26075813.5885,Individual,2023-09-18,On-Time,21,Lagos,Bright,4,South West,Sola,Toyota
2023-09-17,Lagos,Ikorodu,GLC 350,Nigerian Used,9600000,3,2.81,27990720.0,Individual,2023-09-21,On-Time,13,Lagos,Mike,11,South West,Sola,Benz
2023-09-17,Rivers,Obio-Akpor,Camry,Nigerian Used,2500000,1,4.5,2387500.0,Individual,2023-09-21,On-Time,48,Lagos,Emmanuel,15,South South,Emeka,Toyota
2023-09-17,Lagos,Ikorodu,GLE 450,Foreign Used,19285714,3,1.87,56775213.44459999,Individual,2023-09-18,On-Time,13,Lagos,Mike,9,South West,Bola,Benz
2023-09-18,Enugu,Nsukka,Rio,Foreign Used,15571428,2,4.5,29741427.48,Individual,2023-09-22,On-Time,49,Lagos,Peter,4,South East,Tunde,KIA
2023-09-18,FCT,Abuja,Pilot,Foreign Used,28000000,2,11.76,49414400.0,Individual,2023-09-22,Delayed,66,Lagos,Segun,3,North,Tunde,Honda
2023-09-18,Osun,Ilesa,Pilot,Foreign Used,13714285,2,4.5,26194284.349999998,Individual,2023-09-19,On-Time,27,Lagos,Chuka,8,South West,Ade,Honda
2023-09-19,Ogun,Abeokuta,C-Class,Foreign Used,15000000,1,6.06,14091000.0,Individual,2023-09-21,On-Time,21,Lagos,Chuka,10,South West,Chidi,Benz
2023-09-19,Benue,Gboko,Santa Fe,Nigerian Used,5750000,1,4.5,5491250.0,Individual,2023-09-28,Delayed,60,Lagos,Chuka,10,North,Ngozi,Hyundai
2023-09-19,Lagos,Epe,Pilot,Foreign Used,8000000,1,11.63,7069599.999999999,Individual,2023-09-20,On-Time,13,Lagos,Paul,10,South West,Emeka,Honda
2023-09-19,Lagos,Ikorodu,Tucson,Foreign Used,6000000,1,4.5,5730000.0,Individual,2023-09-26,On-Time,11,Lagos,Segun,10,South West,Sola,Hyundai
2023-09-19,Rivers,Port Harcourt,Highlander,Foreign Used,13571428,2,4.69,25869856.0536,Individual,2023-09-20,On-Time,48,Lagos,David,8,South South,Tunde,Toyota
2023-09-19,Kano,Gwarzo,Camry,Foreign Used,26714285,1,4.5,25512142.175,Individual,2023-09-22,Delayed,75,Lagos,Bright,4,North,Kemi,Toyota
2023-09-20,Imo,Owerri,Camry,Foreign Used,23428571,1,4.5,22374285.305,Individual,2023-09-24,On-Time,50,Lagos,Emmanuel,5,South East,Tunde,Toyota
2023-09-20,Oyo,Ibadan South,Sonata,Foreign Used,14000000,1,7.53,12945800.0,Individual,2023-09-28,On-Time,23,Lagos,Tayo,6,South West,Uche,Hyundai
2023-09-20,Oyo,Ogbomosho,Civic,Foreign Used,10857142,1,4.84,10331656.3272,Individual,2023-09-28,On-Time,24,Lagos,David,9,South West,Ade,Honda
2023-09-20,Lagos,Ikeja,Sonata,Nigerian Used,4750000,2,1.8,9329000.0,Individual,2023-09-29,On-Time,15,Lagos,Bright,12,South West,Sola,Hyundai
2023-09-20,Ogun,Sagamu,Rav4,Foreign Used,7000000,1,4.5,6685000.0,Individual,2023-09-27,On-Time,21,Lagos,John,10,South West,Tunde,Toyota
2023-09-21,Oyo,Ibadan North,Santa Fe,Foreign Used,16000000,1,4.5,15280000.0,Individual,2023-09-28,On-Time,27,Lagos,Peter,5,South West,Funke,Hyundai
2023-09-22,Lagos,Lekki,Sonata,Nigerian Used,6600000,1,4.5,6303000.0,Individual,2023-09-29,On-Time,8,Lagos,Chuka,11,South West,Uche,Hyundai
2023-09-22,Benue,Katsina-Ala,Tucson,Nigerian Used,3150000,1,3.97,3024945.0,Individual,2023-10-01,Delayed,63,Lagos,Mike,14,North,Chidi,Hyundai
2023-09-22,Lagos,Ajah,Corolla,Nigerian Used,4000000,1,4.81,3807600.0,Individual,2023-09-28,On-Time,14,Lagos,Paul,13,South West,Uche,Toyota
2023-09-22,Anambra,Ekwulobia,GLE 450,Nigerian Used,8700000,1,5.52,8219760.0,Individual,2023-09-25,On-Time,38,Lagos,Peter,12,South East,Sola,Benz
2023-09-22,Ogun,Ijebu-Ode,Tucson,Foreign Used,20000000,1,10.08,17984000.0,Individual,2023-09-30,On-Time,16,Lagos,David,3,South West,Sola,Hyundai
2023-09-22,Lagos,Ikorodu,Highlander,Nigerian Used,6250000,1,7.49,5781875.0,Individual,2023-09-26,On-Time,10,Lagos,Emmanuel,10,South West,Chidi,Toyota
2023-09-23,Lagos,Ikorodu,Rav4,Nigerian Used,6250000,2,9.97,11253750.0,Individual,2023-09-29,On-Time,11,Lagos,Chuka,10,South West,Chidi,Toyota
2023-09-23,Rivers,Port Harcourt,Camry,Nigerian Used,8500000,3,4.5,24352500.0,Individual,2023-10-02,Delayed,51,Lagos,Segun,7,South South,Bola,Toyota
2023-09-23,Ondo,Owo,Rav4,Foreign Used,23428571,1,4.5,22374285.305,Individual,2023-09-25,On-Time,35,Lagos,David,5,South West,Uche,Toyota
2023-09-23,Imo,Owerri,Highlander,Foreign Used,13571428,1,3.36,13115428.0192,Individual,2023-09-29,On-Time,48,Lagos,Peter,8,South East,Tunde,Toyota
2023-09-23,Bayelsa,Sagbama,Elantra,Foreign Used,6000000,2,0.4,11952000.0,Individual,2023-09-25,Delayed,54,Lagos,Chuka,10,South South,Emeka,Hyundai
2023-09-23,Lagos,Surulere,E-Class,Nigerian Used,13200000,1,6.64,12323520.0,Individual,2023-09-29,On-Time,9,Lagos,David,7,South West,Ngozi,Benz
2023-09-24,Benue,Makurdi,Camry,Nigerian Used,8500000,1,4.5,8117500.0,Individual,2023-09-30,Delayed,57,Lagos,Bright,7,North,Kemi,Toyota
2023-09-25,Oyo,Ibadan North,Highlander,Foreign Used,7000000,1,4.5,6685000.0,Individual,2023-09-28,On-Time,23,Lagos,Emmanuel,10,South West,Kemi,Toyota
2023-09-25,Kano,Gwarzo,Elantra,Foreign Used,20000000,1,3.18,19364000.0,Individual,2023-09-30,Delayed,78,Lagos,Mike,3,North,Tunde,Hyundai
2023-09-25,Lagos,Epe,Pilot,Foreign Used,13714285,1,7.43,12695313.624499999,Individual,2023-10-03,On-Time,8,Lagos,Peter,8,South West,Bola,Honda
2023-09-26,Rivers,Eleme,Camry,Nigerian Used,6250000,1,5.26,5921250.0,Individual,2023-09-27,On-Time,48,Lagos,Chuka,10,South South,Tunde,Toyota
2023-09-26,Oyo,Ibadan South,Camry,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2023-10-05,On-Time,22,Lagos,Paul,6,South West,Bola,Toyota
2023-09-26,Katsina,Bakori,Tucson,Nigerian Used,3800000,1,7.19,3526780.0,Individual,2023-09-29,Delayed,93,Lagos,David,13,North,Tunde,Hyundai
2023-09-27,Lagos,Lekki,Sonata,Nigerian Used,8500000,1,10.8,7582000.0,Individual,2023-09-30,On-Time,8,Lagos,Tayo,7,South West,Sola,Hyundai
2023-09-27,Lagos,Epe,Sonata,Foreign Used,19428571,1,6.02,18258971.0258,Individual,2023-10-06,On-Time,14,Lagos,David,6,South West,Funke,Hyundai
2023-09-27,Osun,Ilesa,Pilot,Nigerian Used,5700000,1,3.62,5493660.0,Individual,2023-10-03,On-Time,25,Lagos,John,12,South West,Ngozi,Honda
2023-10-01,Lagos,Alimosho,Camry,Foreign Used,20142857,1,8.37,18456899.8691,Individual,2023-10-03,On-Time,15,Lagos,David,6,South West,Ngozi,Toyota
2023-10-01,Kano,Dambatta,Corolla,Nigerian Used,5500000,1,7.17,5105650.0,Individual,2023-10-04,Delayed,78,Lagos,Chuka,11,North,Chidi,Toyota
2023-10-02,Kano,Gwarzo,Rav4,Foreign Used,7000000,1,4.5,6685000.0,Individual,2023-10-10,Delayed,81,Lagos,John,10,North,Emeka,Toyota
2023-10-02,Lagos,Surulere,Rav4,Nigerian Used,7000000,1,3.2,6776000.0,Individual,2023-10-08,On-Time,8,Lagos,Bright,9,South West,Bola,Toyota
2023-10-02,Lagos,Ikeja,Camry,Foreign Used,13571428,1,4.5,12960713.74,Individual,2023-10-03,On-Time,15,Lagos,Paul,8,South West,Kemi,Toyota
2023-10-02,Lagos,Alimosho,Camry,Foreign Used,10285714,1,3.02,9975085.4372,Individual,2023-10-10,On-Time,14,Lagos,Bright,9,South West,Ngozi,Toyota
2023-10-02,Lagos,Lekki,Accord,Foreign Used,10857142,1,4.5,10368570.61,Individual,2023-10-10,On-Time,10,Lagos,Tayo,9,South West,Sola,Honda
2023-10-03,Anambra,Nnewi,Sonata,Nigerian Used,8400000,1,3.69,8090040.0,Individual,2023-10-08,On-Time,38,Lagos,Mike,9,South East,Ngozi,Hyundai
2023-10-03,Benue,Otukpo,GLC 350,Foreign Used,40714285,1,4.5,38882142.175,Individual,2023-10-08,Delayed,64,Lagos,Paul,4,North,Emeka,Benz
2023-10-03,Benue,Gboko,Sonata,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2023-10-11,Delayed,57,Lagos,Segun,6,North,Chidi,Hyundai
2023-10-03,Lagos,Surulere,Civic,Foreign Used,8000000,1,8.74,7300800.0,Individual,2023-10-04,On-Time,15,Lagos,John,10,South West,Ngozi,Honda
2023-10-04,Ogun,Ijebu-Ode,CR-V,Nigerian Used,6600000,1,4.5,6303000.0,Individual,2023-10-07,On-Time,16,Lagos,Mike,11,South West,Uche,Honda
2023-10-04,Lagos,Ajah,Accord,Nigerian Used,11100000,1,4.5,10600500.0,Individual,2023-10-11,On-Time,8,Lagos,Tayo,6,South West,Emeka,Honda
2023-10-04,Enugu,Enugu City,Civic,Foreign Used,25142857,1,4.5,24011428.435,Individual,2023-10-12,On-Time,48,Lagos,David,4,South East,Bola,Honda
2023-10-05,Benue,Katsina-Ala,Rav4,Foreign Used,20142857,2,4.5,38472856.87,Individual,2023-10-14,Delayed,62,Lagos,John,6,North,Uche,Toyota
2023-10-05,Rivers,Obio-Akpor,Corolla,Foreign Used,26714285,1,3.63,25744556.4545,Individual,2023-10-13,On-Time,48,Lagos,Peter,4,South South,Uche,Toyota
2023-10-05,FCT,Gwagwalada,Corolla,Foreign Used,7000000,1,1.07,6925100.0,Individual,2023-10-07,Delayed,65,Lagos,Paul,10,North,Sola,Toyota
2023-10-05,Imo,Orlu,Pilot,Nigerian Used,9300000,1,4.5,8881500.0,Individual,2023-10-14,Delayed,51,Lagos,Emmanuel,8,South East,Kemi,Honda
2023-10-05,Oyo,Ibadan Central,Civic,Foreign Used,13714285,1,4.5,13097142.174999999,Individual,2023-10-06,On-Time,23,Lagos,Emmanuel,8,South West,Kemi,Honda
2023-10-06,Osun,Osogbo,Rio,Nigerian Used,2500000,1,5.31,2367250.0,Individual,2023-10-12,On-Time,31,Lagos,Segun,14,South West,Chidi,KIA
2023-10-06,Benue,Gboko,Corolla,Nigerian Used,5500000,1,4.48,5253600.0,Individual,2023-10-12,Delayed,64,Lagos,Emmanuel,11,North,Ade,Toyota
2023-10-06,Osun,Ilesa,Corolla,Foreign Used,23428571,1,2.99,22728056.7271,Individual,2023-10-11,On-Time,25,Lagos,Tayo,5,South West,Funke,Toyota
2023-10-06,Lagos,Alimosho,Civic,Foreign Used,22285714,1,4.5,21282856.869999997,Individual,2023-10-10,On-Time,11,Lagos,Chuka,5,South West,Uche,Honda
2023-10-06,Lagos,Lekki,GLE 450,Nigerian Used,8700000,1,5.32,8237160.0,Individual,2023-10-14,On-Time,10,Lagos,Mike,12,South West,Funke,Benz
2023-10-06,Ogun,Sagamu,Rav4,Nigerian Used,8500000,1,4.5,8117500.0,Individual,2023-10-07,On-Time,16,Lagos,Tayo,7,South West,Kemi,Toyota
2023-10-07,Anambra,Nnewi,Corolla,Nigerian Used,4750000,1,4.5,4536250.0,Individual,2023-10-09,On-Time,45,Lagos,Paul,12,South East,Ade,Toyota
2023-10-08,Lagos,Lekki,Pilot,Nigerian Used,8400000,1,1.08,8309280.0,Individual,2023-10-12,On-Time,13,Lagos,Paul,9,South West,Chidi,Honda
2023-10-08,Ogun,Abeokuta,C-Class,Foreign Used,27857142,3,5.08,79325997.5592,Individual,2023-10-10,On-Time,20,Lagos,Segun,7,South West,Emeka,Benz
2023-10-08,Lagos,Ikeja,Highlander,Nigerian Used,10000000,1,8.81,9119000.0,Individual,2023-10-14,On-Time,8,Lagos,Bright,5,South West,Emeka,Toyota
2023-10-08,Lagos,Ikorodu,Camry,Nigerian Used,5500000,1,2.88,5341600.0,Individual,2023-10-14,On-Time,15,Lagos,David,11,South West,Ngozi,Toyota
2023-10-08,Lagos,Ikorodu,Corolla,Nigerian Used,6250000,1,7.15,5803125.0,Individual,2023-10-15,On-Time,11,Lagos,John,10,South West,Chidi,Toyota
2023-10-08,Lagos,Ikorodu,Accord,Nigerian Used,8400000,1,4.5,8022000.0,Individual,2023-10-16,On-Time,8,Lagos,Chuka,9,South West,Sola,Honda
2023-10-08,Kano,Wudil,Rav4,Foreign Used,30000000,1,3.8,28860000.0,Individual,2023-10-10,Delayed,81,Lagos,Peter,3,North,Funke,Toyota
2023-10-09,Kano,Wudil,Rio,Nigerian Used,6500000,1,9.7,5869500.0,Individual,2023-10-13,Delayed,79,Lagos,David,6,North,Bola,KIA
2023-10-09,Enugu,Nsukka,Camry,Nigerian Used,9250000,1,9.36,8384200.0,Individual,2023-10-16,On-Time,45,Lagos,Bright,6,South East,Ngozi,Toyota
2023-10-09,Osun,Ede,Elantra,Nigerian Used,7700000,3,0.48,22989120.0,Individual,2023-10-17,On-Time,28,Lagos,Chuka,7,South West,Ngozi,Hyundai
2023-10-09,Lagos,Lekki,Sonata,Nigerian Used,7700000,1,4.5,7353500.0,Individual,2023-10-16,On-Time,12,Lagos,David,7,South West,Ngozi,Hyundai
2023-10-09,Enugu,Udi,Highlander,Foreign Used,23428571,1,8.59,21416056.7511,Individual,2023-10-16,On-Time,45,Lagos,Peter,5,South East,Kemi,Toyota
2023-10-09,Kano,Wudil,Tucson,Foreign Used,16000000,1,4.5,15280000.0,Individual,2023-10-17,Delayed,75,Lagos,Emmanuel,5,North,Kemi,Hyundai
2023-10-09,Anambra,Ekwulobia,Sonata,Foreign Used,13571428,1,7.54,12548142.3288,Individual,2023-10-14,On-Time,43,Lagos,Bright,8,South East,Ade,Hyundai
2023-10-10,Enugu,Udi,C-Class,Foreign Used,27857142,2,2.68,54221141.1888,Individual,2023-10-16,On-Time,43,Lagos,Paul,7,South East,Bola,Benz
2023-10-10,Katsina,Bakori,Corolla,Foreign Used,7000000,1,1.8,6874000.0,Individual,2023-10-19,Delayed,86,Lagos,Bright,10,North,Sola,Toyota
2023-10-11,Osun,Ilesa,Camry,Foreign Used,10285714,1,8.41,9420685.452599999,Individual,2023-10-14,On-Time,28,Lagos,Segun,9,South West,Uche,Toyota
2023-10-11,Lagos,Epe,Sonata,Nigerian Used,5500000,1,1.96,5392200.0,Individual,2023-10-16,On-Time,8,Lagos,Bright,11,South West,Kemi,Hyundai
2023-10-11,Enugu,Awgu,Camry,Nigerian Used,10000000,1,4.5,9550000.0,Individual,2023-10-19,On-Time,48,Lagos,Mike,5,South East,Kemi,Toyota
2023-10-11,Anambra,Awka,Accord,Nigerian Used,5700000,1,6.79,5312970.0,Individual,2023-10-15,On-Time,38,Lagos,Paul,12,South East,Ade,Honda
2023-10-12,Osun,Osogbo,Accord,Foreign Used,13714285,1,5.1,13014856.465,Individual,2023-10-18,On-Time,25,Lagos,Segun,8,South West,Chidi,Honda
2023-10-12,Benue,Otukpo,Sonata,Foreign Used,30000000,1,0.25,29925000.0,Individual,2023-10-20,Delayed,60,Lagos,Emmanuel,3,North,Funke,Hyundai
2023-10-12,Lagos,Ikorodu,Rav4,Foreign Used,16857142,1,4.5,16098570.61,Individual,2023-10-20,On-Time,10,Lagos,Peter,7,South West,Ngozi,Toyota
2023-10-13,Osun,Osogbo,Sportage,Nigerian Used,5000000,1,6.76,4662000.0,Individual,2023-10-18,On-Time,31,Lagos,Emmanuel,9,South West,Sola,KIA
2023-10-13,Lagos,Lekki,Pilot,Foreign Used,8000000,1,9.97,7202400.0,Individual,2023-10-16,On-Time,12,Lagos,Peter,10,South West,Bola,Honda
2023-10-13,Lagos,Alimosho,Highlander,Nigerian Used,5500000,1,4.5,5252500.0,Individual,2023-10-22,On-Time,14,Lagos,Bright,11,South West,Sola,Toyota
2023-10-13,Rivers,Bonny,GLE 450,Nigerian Used,9600000,3,1.73,28301760.0,Individual,2023-10-18,Delayed,54,Lagos,John,11,South South,Sola,Benz
2023-10-13,Anambra,Nnewi,GLC 350,Nigerian Used,9600000,1,10.59,8583360.0,Individual,2023-10-19,On-Time,38,Lagos,David,11,South East,Funke,Benz
2023-10-14,Rivers,Eleme,GLE 450,Foreign Used,40714285,1,4.5,38882142.175,Individual,2023-10-20,Delayed,53,Lagos,David,4,South South,Kemi,Benz
2023-10-14,Ondo,Akure,Corolla,Nigerian Used,10000000,1,11.99,8801000.0,Individual,2023-10-16,On-Time,33,Lagos,John,5,South West,Bola,Toyota
2023-10-15,Lagos,Lekki,Pilot,Foreign Used,10857142,1,4.5,10368570.61,Individual,2023-10-17,On-Time,13,Lagos,Emmanuel,9,South West,Chidi,Honda
2023-10-15,Lagos,Alimosho,GLE 450,Foreign Used,32142857,2,10.29,57670714.0294,Individual,2023-10-17,On-Time,8,Lagos,Bright,6,South West,Ngozi,Benz
2023-10-15,Lagos,Ajah,Highlander,Nigerian Used,7000000,1,1.97,6862100.0,Individual,2023-10-20,On-Time,15,Lagos,Chuka,9,South West,Emeka,Toyota
2023-10-16,Anambra,Ekwulobia,Tucson,Foreign Used,8000000,1,5.46,7563200.0,Individual,2023-10-22,On-Time,45,Lagos,Segun,9,South East,Chidi,Hyundai
2023-10-16,Imo,Owerri,Pilot,Foreign Used,25142857,1,3.75,24199999.8625,Individual,2023-10-25,On-Time,44,Lagos,Segun,4,South East,Ade,Honda
2023-10-16,Lagos,Ikorodu,Highlander,Nigerian Used,5500000,1,6.89,5121050.0,Individual,2023-10-20,On-Time,11,Lagos,Paul,11,South West,Uche,Toyota
2023-10-16,Lagos,Epe,Highlander,Nigerian Used,9250000,1,6.7,8630250.0,Individual,2023-10-18,On-Time,10,Lagos,Peter,6,South West,Sola,Toyota
2023-10-16,Bayelsa,Yenagoa,Santa Fe,Nigerian Used,5750000,1,9.73,5190525.0,Individual,2023-10-17,Delayed,53,Lagos,David,10,South South,Chidi,Hyundai
2023-10-17,FCT,Gwagwalada,Highlander,Foreign Used,10285714,1,4.5,9822856.87,Individual,2023-10-22,Delayed,65,Lagos,Peter,9,North,Uche,Toyota
2023-10-17,Kano,Wudil,Civic,Nigerian Used,11100000,1,4.5,10600500.0,Individual,2023-10-22,Delayed,77,Lagos,Tayo,6,North,Funke,Honda
2023-10-17,Lagos,Epe,Tucson,Nigerian Used,5100000,1,4.5,4870500.0,Individual,2023-10-26,On-Time,15,Lagos,Tayo,11,South West,Bola,Hyundai
2023-10-17,Lagos,Ajah,GLE 450,Nigerian Used,6900000,1,1.59,6790290.0,Individual,2023-10-20,On-Time,14,Lagos,Segun,14,South West,Chidi,Benz
2023-10-17,Ogun,Sagamu,Tucson,Foreign Used,6000000,2,1.66,11800800.0,Individual,2023-10-22,On-Time,19,Lagos,Tayo,10,South West,Funke,Hyundai
2023-10-17,Ondo,Owo,Rav4,Nigerian Used,3250000,1,6.36,3043300.0,Individual,2023-10-26,On-Time,29,Lagos,Bright,14,South West,Ade,Toyota
2023-10-17,FCT,Abuja,Camry,Nigerian Used,2500000,1,2.51,2437250.0,Individual,2023-10-21,Delayed,66,Lagos,Paul,15,North,Funke,Toyota
2023-10-17,Ondo,Ondo,Camry,Nigerian Used,10000000,1,4.5,9550000.0,Individual,2023-10-22,On-Time,35,Lagos,Emmanuel,5,South West,Emeka,Toyota
2023-10-17,Lagos,Alimosho,Santa Fe,Foreign Used,20000000,1,1.61,19678000.0,Individual,2023-10-19,On-Time,8,Lagos,Chuka,3,South West,Bola,Hyundai
2023-10-17,Rivers,Port Harcourt,Rav4,Foreign Used,7000000,2,4.5,13370000.0,Individual,2023-10-18,Delayed,54,Lagos,Emmanuel,10,South South,Tunde,Toyota
2023-10-18,Lagos,Ikeja,Santa Fe,Nigerian Used,9000000,1,3.58,8677800.0,Individual,2023-10-20,On-Time,10,Lagos,Tayo,5,South West,Ngozi,Hyundai
2023-10-18,Oyo,Ibadan South,Rav4,Foreign Used,13571428,2,10.34,24336284.689600002,Individual,2023-10-26,On-Time,24,Lagos,John,8,South West,Sola,Toyota
2023-10-18,Benue,Makurdi,Highlander,Foreign Used,16857142,2,3.09,32672512.624399997,Individual,2023-10-23,Delayed,61,Lagos,Peter,7,North,Uche,Toyota
